STAID,Y7Q10,STATE,LAT_GAGE,LNG_GAGE,LAT_GAGE_UTM,LNG_GAGE_UTM,STANAME,DRAIN_SQKM,HUC02,CLASS,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,LAT_CENT,LONG_CENT,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,RH_BASIN,RH_SITE,FST32F_BASIN,LST32F_BASIN,FST32SITE,LST32SITE,WD_BASIN,WD_SITE,WDMAX_BASIN,WDMIN_BASIN,WDMAX_SITE,WDMIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_CODE,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_DESC,GEOL_HUNT_SITE_CODE,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,REACHCODE,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER,NDAMS_2009,DDENS_2009,STOR_NID_2009,STOR_NOR_2009,MAJ_NDAMS_2009,MAJ_DDENS_2009,pre1940_NDAMS,pre1950_NDAMS,pre1960_NDAMS,pre1970_NDAMS,pre1980_NDAMS,pre1990_NDAMS,pre1940_DDENS,pre1950_DDENS,pre1960_DDENS,pre1970_DDENS,pre1980_DDENS,pre1990_DDENS,pre1940_STOR,pre1950_STOR,pre1960_STOR,pre1970_STOR,pre1980_STOR,pre1990_STOR,RAW_DIS_NEAREST_DAM,RAW_AVG_DIS_ALLDAMS,RAW_DIS_NEAREST_MAJ_DAM,RAW_AVG_DIS_ALL_MAJ_DAMS,CANALS_PCT,RAW_DIS_NEAREST_CANAL,RAW_AVG_DIS_ALLCANALS,CANALS_MAINSTEM_PCT,NPDES_MAJ_DENS,RAW_DIS_NEAREST_MAJ_NPDES,RAW_AVG_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,MINING92_PCT,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,FRAGUN_BASIN,HIRES_LENTIC_NUM,HIRES_LENTIC_DENS,HIRES_LENTIC_MEANSIZ,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,CDL_CORN,CDL_COTTON,CDL_RICE,CDL_SORGHUM,CDL_SOYBEANS,CDL_SUNFLOWERS,CDL_PEANUTS,CDL_BARLEY,CDL_DURUM_WHEAT,CDL_SPRING_WHEAT,CDL_WINTER_WHEAT,CDL_WWHT_SOY_DBL_CROP,CDL_OATS,CDL_ALFALFA,CDL_OTHER_HAYS,CDL_DRY_BEANS,CDL_POTATOES,CDL_FALLOW_IDLE,CDL_PASTURE_GRASS,CDL_ORANGES,CDL_OTHER_CROPS,CDL_ALL_OTHER_LAND,PDEN_2000_BLOCK,PDEN_DAY_LANDSCAN_2007,PDEN_NIGHT_LANDSCAN_2007,ROADS_KM_SQ_KM,RD_STR_INTERS,IMPNLCD06,NLCD01_06_DEV,HGA,HGB,HGAD,HGC,HGD,HGAC,HGBD,HGCD,HGBC,HGVAR,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS
2464146,0.74,AL,33.413448,-87.51056,783240.375,1184457.125,TURKEY CREEK NEAR TUSCALOOSA,15.8,3,Ref,6,2.41,33.409527,-87.493709,149.19,148.84,16.41,16.4,23.22,0.088,23.4,9.72,0.053,9.9,70,70,305.5,86.9,305,87,104.2,104,11,6,11,6,909.6,2,0.109,15.84,12.85,16.78,13,12.37,11.36,12.84,9.08,10.08,9.3,12.46,13.26,5.62,7.76,11.85,16.49,20.82,24.74,26.6,26.14,23.08,16.87,11.4,7.15,sedimentary,100,sedimentary,"co/ss,sh",99.5,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh",0.9,2,1.68,3.16E+12,0,0,0,36.4,6,4,11.64,111.4,664,84,91.4,102.4,82.8,54,31.3,20.4,11.7,8.6,9.3,24.7,51.2,572,71.64,28.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,13.7,4.83,0,0,0,12.7,0,0,0,2.34,64.21,0.11,0.25,0,2.34,0,0,0,1.76,15.95,36.08,12.18,18.54,12.65,0.11,0,0.07,0.06,0.14,0.01,0,0,0.27,0,0,0,0,0,0,0.02,0,0,0.17,0,0,0.26,1.1,0,0,98.03,1.18,0.71,1.48,1.01,0.42,0.15,0,9.23,86.09,0,1.61,3.06,0,0,0,0,0,0.13,4.13,1.48,0.16,5.99,58,86.01,44.05,77.17,19.93,37.23,42.85,0.25,377.48,144,188,79,145,18.9,91,0.596,0.606,5,282.3,0.213,-0.977
2464360,8.6,AL,33.424837,-87.642509,770986.625,1184644.875,BINION CREEK BELOW GIN CREEK NEAR SAMANTHA AL,148.6,3,Ref,7,1.98,33.47058,-87.682504,147.62,147.11,16.43,16.6,23.31,0.124,23.6,9.61,0.216,10.1,69.4,70,303.6,89,305,87,99.9,99,10,5,10,5,907,2,0.119,15.68,12.88,16.63,13.5,12.47,11.12,12.24,8.71,9.99,8.89,12.33,13.22,5.45,7.59,11.74,16.43,20.84,24.7,26.64,26.17,23.08,16.83,11.3,7,sedimentary,100,sedimentary,rl,88.9,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.73,4,1.18,3.16E+12,0.76,0,0.13,38.1,6,4.9,12.81,129.1,661.5,79.8,90.1,100.6,83.9,53.6,31,20,11.3,8.2,8.3,21.8,48.7,557.6,63.31,30.07,4.69,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,12.2,0,0,0,0,25.3,32,0.215,5.9,3.52,65.53,7.43,0.36,0,3.31,0.18,0.03,0,0.02,38.9,10.22,16.41,13.86,3.88,4.65,2.78,5.35,0.05,0.31,0.17,0,0,0.39,0,0,0,0,0,0,0.02,0,0,1.07,0,0,0.35,2.66,0,0,95.03,7.89,10.94,7.69,1.08,0.35,0.32,0,6.11,44.92,0,45.03,3.94,0,0,0,0,0,0.13,2.33,1.49,0.21,5.29,59.65,95.22,54.3,90.91,24.43,35.32,40.25,0.25,377.22,114,173,69,114,18.8,69,0.433,0.433,5.1,150.5,-0.871,0.492
2465292,4,AL,33.17484,-87.56473,780617.375,1157476.125,"CRIBBS MILL CREEK AT WW PLANT AT TUSCALOOSA, AL.",26.4,3,Non-ref,16,2.04,33.188693,-87.516944,144.33,143.77,16.97,17,23.64,0.108,23.8,10.49,0.102,10.7,70,70,309.5,82.9,311,81,103.7,105,11,5.5,12,6,930.9,1.7,0.116,15.04,12.85,16.77,12.94,11.75,10.62,12.74,8.85,9.28,8.95,12.06,12.52,6.26,8.43,12.44,17.04,21.39,25.16,26.95,26.56,23.61,17.45,11.84,7.74,sedimentary,100,sedimentary,rl,95.69,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.73,3,1.15,3.16E+12,6.78,1.4,0.6,38.7,6,5,11.85,248.9,652.9,73.9,85.4,96.3,78,49.1,29,18.4,10.4,7.7,7.3,18.1,42.2,515.6,61.58,24.14,14.27,0,0,0,0,2,7.58,7.01,5.8,0,0,1,1,2,2,2,2,3.79,3.79,7.58,7.58,7.58,7.58,4.21,4.21,7.01,7.01,7.01,7.01,3.6,5,-999,-999,0,-999,-999,0,0,-999,-999,13.7,0,0,0,0,91.4,13,0.493,12.3,78.56,17.54,1.04,0.27,0,33.04,24.51,14.64,6.37,0,9.24,2.04,6.26,1.67,0.05,0.98,0.05,0.88,0,0.06,0,0,0,0.24,0,0.02,0,0,0,0,0.06,0,0,0.34,0,0,0.13,0.83,0,0,98.31,780.48,1112.95,687.92,7.67,2.19,25.89,1.29,0,68.45,0,25.91,5.64,0,0,0,0,0,0.14,1.85,1.51,0.26,4.84,59.52,96.55,56.81,92.37,22.08,39.46,38.46,0.27,379.33,86.4,153,45,83,24.5,49,0.383,0.352,2.6,257.3,-0.219,-0.976
2465493,8.4,AL,32.997346,-87.62223,777054.313,1137271.125,ELLIOTTS CREEK AT MOUNDVILLE AL,83.4,3,Ref,7,1.38,32.969215,-87.523037,144.13,143.29,17.23,17.2,23.69,0.083,23.9,10.6,0.109,10.8,70.1,70,311.7,82.1,311,81,99.6,99,10.1,5,10,5,939,1,0.125,15.47,13.04,16.83,13.26,11.33,10.68,12.31,8.47,9.45,8.76,12.33,12.24,6.5,8.64,12.63,17.11,21.39,25.17,26.83,26.46,23.59,17.49,12.05,7.89,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.82,3,1.2,3.16E+12,0,0,0.03,40.3,5.6,4.2,11.93,61.3,652,80,93,103.1,84.8,51,29.7,19.9,10.9,8.2,7.3,19.1,46.3,553.2,66.01,9.82,24.17,0,0,0,0,1,1.2,3.55,2.25,0,0,0,0,0,0,1,1,0,0,0,0,1.2,1.2,0,0,0,0,3.55,3.55,6,6,-999,-999,0,-999,-999,0,0,-999,-999,5.1,0,0,0,0,18.5,6,0.072,4,2.48,80.87,4.45,0.07,0,2.34,0.1,0.04,0,0,38.52,19.91,22.43,8.79,0.2,3.23,1.21,3.13,0.02,0.09,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.51,0,0,0.11,2.76,0,0,96.46,10.74,5.3,9.77,1.22,0.39,0.2,0,6.84,40.87,0.24,47.28,4.77,0,0,0,0,0,0.13,2.44,1.49,0.21,5.24,60,95.31,54.75,91.31,25.21,34.71,40.08,0.25,388.55,101.9,178,45,102,24.2,51,0.428,0.429,6.9,248.4,-0.368,-0.93
2471001,32,AL,30.802965,-88.143336,749020,889538.438,CHICKASAW CREEK NEAR KUSHLA AL,324.2,3,Non-ref,14,2.33,30.928786,-88.212142,166.27,168.42,19,19.4,25.49,0.114,25.2,12.25,0.612,13.6,71.4,72,321.7,69.9,328,64,105,106,13,5,13,5,1011.4,0,0.055,16.1,13.51,17.5,12.66,14.51,12.84,17.51,13.51,13.96,8.03,13.54,12.72,9.45,11.32,14.85,18.82,22.86,26.07,27.24,27.07,24.76,19.43,14.25,10.66,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.87,4,1.3,3.16E+12,2.43,0,0.33,45.8,7.2,5.3,12.34,77,801.1,82.6,90.9,101.4,79.8,57.5,37.4,33.8,22.5,31.1,23.6,34,56.8,651.5,63.01,19.3,11.03,6.19,0,0,0.48,3,0.93,1.29,1.01,0,0,0,0,1,3,3,3,0,0,0.31,0.93,0.93,0.93,0,0,0.76,1.29,1.29,1.29,10.3,20.6,-999,-999,0,-999,-999,0,0,-999,-999,420.1,0,0,1,2.6,14.5,130,0.401,8.3,3.74,51.98,2.88,0.23,0,3.34,0.36,0.05,0,0.1,0.04,42.69,9.25,20.86,5.7,2.33,0.55,13.82,0.69,0.01,0.06,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0.11,0,0,0.37,0.12,0,0.01,99.25,23.12,12.42,22.82,1.79,0.4,0.38,0.02,25.99,43.21,0,8.23,22.57,0,0,0,0,0,0.13,3.47,1.49,0.63,4.46,60,96.44,50.73,94,20.46,33.49,46.05,0.2,590.29,51.7,102,0,52,20.6,6,0.507,0.51,4.2,146.2,-0.831,0.556
2471078,12,AL,30.500751,-88.181391,748160.125,855768.313,"FOWL RIVER AT HALF-MILE RD NEAR LAURENDINE, AL.",44.5,3,Non-ref,19,1.95,30.545459,-88.221967,169.95,169.59,19.54,19.3,25.03,0.087,24.9,14.11,0.063,14.2,72.7,72,329,62.5,326,63,100.7,97,12.7,5,12,5,1039.8,0,0.045,15.53,13.49,17.65,11.94,14.87,12.79,18.59,15.49,15.52,8.55,13.7,11.83,10.42,12.22,15.45,19.37,23.35,26.45,27.55,27.39,25.23,20.23,15.11,11.63,sedimentary,89,quarternary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.33,1,1.13,3.16E+12,0,0,0.63,44.4,8.4,8.6,12.6,538.8,801.8,77.9,87.5,96.5,76.3,53.9,37,35.7,28.6,35.8,27.4,34.5,52.6,643.8,61.4,0,0,0,0,0,38.6,2,4.49,8.53,6.54,0,0,0,0,0,2,2,2,0,0,0,4.49,4.49,4.49,0,0,0,8.53,8.53,8.53,9.3,9.7,-999,-999,0,-999,-999,0,0,-999,-999,420.1,0,0.71,0,0,60.5,23,0.517,12.2,20.28,19.83,21.68,0.59,0,15.53,3.71,0.85,0.19,1.17,0.07,18.96,0.79,9.34,7.69,16.79,4.89,19.11,0.3,0.13,4.19,0,0,0.13,0,2.02,0,0,0,0,0,0,0,0.24,0,0,4.76,0.92,0,0.33,87.29,193.29,80.34,169.64,2.83,0.54,3.17,1.28,28.02,45.63,0,13.43,12.91,0,0,0,0,0,0.13,3.97,1.52,0.71,4.2,60,94.73,46.3,92.54,17.99,32.16,49.84,0.19,646.93,33.9,56,7,36,11.8,7,0.549,0.592,1.3,147,-0.839,0.544
2479431,0.14,AL,31.161011,-88.361957,725026.438,927526.75,POND CREEK NEAR DEER PARK AL,52.9,3,Ref,9,2.02,31.209991,-88.411702,164.13,164.17,18.17,18.2,25.35,0.097,25.5,11.54,0.136,11.3,70,70,310.9,80.3,312,80,105.4,104,12.2,5,12,5,968.8,0,0.076,16.51,13.8,17.57,13.48,14.12,12.58,16.65,11.88,12.82,8.09,13.24,13.46,8.74,10.65,14.42,18.51,22.42,25.83,27.11,26.88,24.46,18.73,13.6,9.87,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.97,3,1.12,3.17E+12,0,0,0.13,36.3,5.9,3.2,12.33,69.8,713.3,85.6,94.1,103.7,81,57.1,37,30,18.1,24.4,19.6,30.5,58.6,639.7,73.98,10.62,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,53.3,0,0,0,0,28.4,21,0.397,3.4,3.69,58.25,5.49,0.53,0,3.51,0.18,0.01,0,0,2.84,31.52,23.88,20.44,8.59,4.59,0.9,2.9,0.11,0.04,0.06,0,0,0.03,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0.1,0.07,0,0.02,99.64,2.55,1.32,2.44,0.9,0.14,0.28,0,28.62,43.2,0,9.04,19.14,0,0,0,0,0,0.13,3.76,1.5,0.44,4.77,60,95.55,48.33,92.55,18.38,33.83,47.79,0.2,565.56,67.2,105,37,67,12.5,39,0.445,0.441,2.3,160.8,-0.944,0.329
2479500,57,AL,30.862409,-88.417792,722384.375,894000.375,ESCATAWPA RIVER NEAR WILMER AL,1313.8,3,Ref,12,0.92,31.180029,-88.377127,163.73,167.12,18.35,19.3,25.39,0.169,25.8,11.49,0.197,11.1,70.4,71,313.4,78.7,324,67,103.6,105,12.3,4.9,13,5,978.3,0,0.074,16.7,13.78,17.49,13.18,14.21,12.39,16.43,11.95,12.9,8.04,13.41,13.32,8.72,10.66,14.41,18.52,22.44,25.8,27.1,26.86,24.46,18.76,13.6,9.89,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.91,5,1.41,3.17E+12,0.43,0,0.23,38.4,6.7,4.7,12.56,107.9,712.9,85.8,93.9,103.3,80.7,56.8,36.4,29.9,18.6,24.9,19.6,31.5,58.5,639.8,66.54,16.98,7.35,2.56,6.33,0,0.24,13,0.99,2.21,1.69,0,0,0,2,4,8,11,11,0,0.15,0.3,0.61,0.84,0.84,0,0.19,0.44,0.66,2.09,2.09,7.4,33.4,-999,-999,0,-999,-999,0,0,-999,-999,154.2,0,0.02,0,0,25.2,656,0.499,4.5,3.66,54.73,7.09,0.57,0,3.46,0.15,0.04,0.01,0.02,1.88,36.04,16.8,16.12,6.02,5.83,1.26,11.58,0.22,0.12,0.11,0,0.02,0.08,0,0.33,0,0,0,0,0.04,0,0,0.29,0,0,0.17,0.47,0,0.13,98.23,7.73,5.38,7.38,1.19,0.27,0.29,0,20.08,38,0,15.43,26.48,0,0,0,0,0,0.13,3.04,1.49,0.58,4.16,60,96.38,51.44,94.3,19.59,34.95,45.46,0.22,566.96,63.7,115,13,64,18.3,24,0.498,0.5,2.4,145.4,-0.823,0.568
2479945,9.6,AL,30.85602,-88.333899,730417.125,893933.563,"BIG CREEK AT COUNTY RD 63 NEAR WILMER, AL.",82,3,Ref,14,1.56,30.915085,-88.322089,166.5,167.29,19.02,19.3,25.43,0.087,25.6,11.86,0.21,12,71.4,72,322.5,69.9,326,67,105,105,13,5,13,5,1012.3,0,0.057,16.15,13.62,17.56,12.86,14.61,12.71,17.41,13.38,13.91,8.08,13.54,12.81,9.1,11.01,14.68,18.72,22.65,25.98,27.21,27,24.66,19.1,13.95,10.26,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.77,3,1.09,3.17E+12,1.7,0,0.36,41.9,7.8,5,12.31,74,719.4,83.1,91.2,102,80.1,57.7,37.7,33.9,23.2,32.2,23.9,34.8,57.8,657.4,65.62,21.49,12.89,0,0,0,0,1,1.22,2.77,2.08,0,0,0,0,0,1,1,1,0,0,0,1.22,1.22,1.22,0,0,0,2.77,2.77,2.77,3.5,3.5,-999,-999,0,-999,-999,0,0,-999,-999,420.1,0,0,0,0,30.9,31,0.378,9.4,2.82,40.76,14.96,0.49,0,2.7,0.12,0,0,0.02,0.06,34.21,6.49,22.77,5.21,10.93,4.03,12.62,0.36,0.17,0.6,0,0,0.04,0,0.19,0,0,0,0,0,0,0,0.17,0,0,1.41,0.86,0,0.1,96.45,11.98,6.39,13.11,1.24,0.25,0.22,0,32.76,27.76,0,10.31,29.18,0,0,0,0,0,0.13,4.22,1.51,0.77,3.98,60,95.78,46.62,93.69,15.76,33.98,50.26,0.19,591.05,70.7,101,30,72,13.4,37,0.573,0.592,3.5,242.2,-0.466,-0.885
2479980,5.1,AL,30.780188,-88.318898,732523.938,885646.5,"CROOKED CREEK NEAR FAIRVIEW, AL.",21.5,3,Non-ref,17,2.26,30.770888,-88.292497,169.19,168.68,19.52,19.5,25.42,0.024,25.4,13.36,0.176,12.9,73,73,329.1,64.9,328,65,106.2,105,13.6,5,13,5,1042.6,0,0.045,15.21,13.19,17.84,12.43,15.11,12.5,17.99,15.11,15.33,8.23,14.21,12.12,10.34,12.15,15.53,19.45,23.42,26.47,27.54,27.38,25.16,20.03,14.92,11.46,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.67,2,1.95,3.17E+12,5.67,8.15,0.61,43.2,7.5,4,11.81,70.1,717.9,79.3,87.9,100,80,59.7,39.7,36.7,26.9,35.2,25.1,34.7,55,660.3,79.9,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,420.1,0,0.58,0,0,60.2,31,1.44,4.3,26.48,26.39,13.88,0.16,0,17.21,7.82,1.3,0.14,0.81,0.08,20.36,5.95,12.31,4.69,13.15,0.73,15.03,0.25,0.02,0.68,0,0,0.04,0,0.15,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,97.91,129.83,140.65,161.17,4.19,1.03,4.58,0.81,42,37,0,8,13,0,0,0,0,0,0.12,5.37,1.53,0.77,4.69,60,95.67,40.93,93.32,14.19,29.67,56.14,0.16,610.78,65.9,83,34,68,9,34,0.651,0.694,2.5,212.1,-0.847,-0.532
2480002,7.9,AL,30.726023,-88.276396,737057.063,879974.375,"HAMILTON CREEK AT SNOW ROAD NEAR SEMMES, AL.",21.2,3,Non-ref,16,1.87,30.740062,-88.254447,169.8,169.94,19.65,19.6,25.31,0.044,25.3,13.67,0.104,13.6,73,73,330.7,64,331,64,107.1,107,14,5,14,5,1049.4,0,0.045,14.95,13.07,17.94,12.34,15.23,12.42,18.1,15.5,15.65,8.27,14.41,11.96,10.39,12.22,15.54,19.51,23.54,26.6,27.66,27.51,25.28,20.2,15.01,11.58,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.65,2,1.53,3.17E+12,0,0,0.05,44.3,7.9,5,12.57,148.3,729.2,79,87.6,100,80.4,60.4,40.4,37.8,27.7,36.6,25.8,34.9,54.5,665,59.87,25.88,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,420.1,0,0,0,0,57,5,0.236,2.2,23.9,23.61,12.81,0,0,17.21,5.05,1.54,0.1,1.05,0.13,17.45,6.02,20.85,3.27,9.52,3.29,14.16,0.36,0.12,0.95,0,0,0.06,0,0.51,0,0,0,0,0,0,0,0.04,0,0,1.54,0.2,0,0.03,96.54,223.34,141.49,198.81,2.89,0.58,4.17,1.38,37.18,40.45,0,9.72,12.66,0,0,0,0,0,0.12,4.88,1.53,0.71,4.54,60,95.3,42.81,92.99,15.58,30.52,53.9,0.17,616.78,58.1,78,29,60,10,36,0.593,0.633,2.9,288.8,0.322,-0.947
242354750,4.1,AL,33.313445,-86.806378,849092.188,1179386.5,"CAHABA VALLEY CREEK AT CROSS CR RD AT PELHAM, AL.",66.1,3,Non-ref,30,1.81,33.358495,-86.732,146.04,145.6,16.54,16.6,23.12,0.367,23.6,10.49,0.515,10,69,69,305.3,92.8,305,92,96.3,93,10,5,10,5,903.4,2,0.087,14.76,12.52,16.08,12.53,11.8,11.27,12.98,9.44,11.37,8.58,12.13,12.61,6.07,8.1,12.14,16.72,20.96,24.79,26.51,26.09,23.16,17.03,11.56,7.4,sedimentary,100,sedimentary,rls,95.1,"Red clay, massive clay that is generally kaolinitic",rls,0.95,3,1.19,3.15E+12,6.94,1.88,2,32,5.2,9.5,11.92,190,572.1,87.2,96.7,107.6,84.6,54.4,33.6,22.2,13.6,11.1,11.1,26.6,57.5,606.2,61.47,17.1,21.43,0,0,0,0,5,7.57,148.88,87.05,3,4.54,1,1,2,4,5,5,1.51,1.51,3.03,6.05,7.57,7.57,20.08,20.08,53.61,97.34,148.88,148.88,5.2,10.1,5.2,8.9,0,-999,-999,0,0,-999,-999,513.8,0,0.38,0,0,56.7,59,0.893,22.4,31.9,57.91,5.61,1.75,0,17.22,10.47,3.09,1.12,0.12,44.55,8.75,4.6,0.75,1.53,4.73,0.88,0.44,0,0.03,0,0,0,0.04,0,0,0,0,0,0.01,0.01,0,0,0.13,0,0,0.02,0.61,0,0.04,99.11,261.24,228.53,267.28,3.38,1.1,7.6,1.34,0,58.76,0,30.29,10.95,0,0,0,0,0,0.13,1.48,1.48,0.43,5.5,49.69,80.37,56.57,75.09,34.05,41.36,24.59,0.29,357.74,200.4,401,131,190,48.3,136,0.257,0.219,8.6,256.6,-0.232,-0.973
2438000,30,AL,34.106213,-87.989476,732646.875,1257743.75,BUTTAHATCHEE RIVER BELOW HAMILTON AL,724.2,3,Ref,10,1.88,34.171496,-87.83582,154.26,154.5,15.25,15.2,22.28,0.258,23.1,8.92,0.228,8.4,69,68,295.5,98.8,292,101,102,104,10,5.9,10,6,852,4,0.111,14.9,13.1,16.77,13.4,15.02,12,11.9,8.7,11.07,8.93,13.53,14.98,4.28,6.4,10.69,15.77,20.04,23.94,25.91,25.54,22.27,16.14,10.43,5.96,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.99,5,1.93,3.16E+12,0.87,5.63,0.25,40.2,5,4.4,12.19,54.5,624.6,92.2,101.8,110.4,94.2,68,39.9,24.8,14,12.5,12.3,34.8,71.4,676.3,61.8,16.61,12.72,6.84,1.83,0,0.2,1,0.14,0.19,0.19,1,0.14,0,0,0,1,1,1,0,0,0,0.14,0.14,0.14,0,0,0,0.19,0.19,0.19,25.2,25.2,25.2,25.2,0,-999,-999,0,0,-999,-999,3.9,0.03,0,0,0,32.1,406,0.561,4.5,6.21,63.74,10.87,0.24,0,4.52,1.2,0.35,0.14,0.07,39.35,18.12,6.27,13.25,4.33,9.54,1.33,1.27,0.03,0.31,0.02,0,0,0.74,0,0.06,0,0,0,0,0.06,0,0,0.91,0,0,0.04,3.57,0,0,94.27,16.96,14.8,15.5,1.48,0.31,1.07,0.02,6.16,34.93,0,37.42,21.49,0,0,0,0,0,0.12,2.92,1.52,0.39,4.97,49.53,88.18,49.86,83.91,21.11,38.32,40.57,0.24,377.62,209.2,298,124,211,34.5,112,0.489,0.5,6.7,212.2,-0.846,-0.534
